Geneid	HISAT2 on Control2 (BAM)
258544	0
258935	0
258932	0
258150	0
258375	0
258933	0
258549	0
258929	0
258541	0
258282	0
258934	0
258547	0
258068	0
258548	0
258546	0
258931	0
258930	0
258321	0
258543	0
258545	0
258791	0
258252	0
259165	0
258665	0
258667	0
258773	0
100043200	0
258266	0
258670	0
258772	0
258666	0
258668	0
258669	0
258672	0
258671	0
258297	0
11923	0
67596	0
625068	0
623734	0
625109	0
625131	0
434624	5
236604	86
78887	325
74203	507
13494	911
56218	55
791413	2
100302648	2
216505	10
16886	234
193670	663
71523	26
237625	0
170835	2
114679	46
29856	224
544752	972
74522	443
74309	22
67430	0
75219	2
100862138	0
103710	13
21452	3246
75342	2
64934	566
53897	68
100862181	0
103655	2831
380683	0
67900	577
67815	11905
71673	258
100526466	5
216516	378
67465	479
103724	173
71962	33
18413	0
16878	0
75828	0
74302	787
327860	0
75452	374
66152	2236
67178	149
192650	0
18016	675
18082	6574
107829	397
380684	1
11764	1645
100038587	0
78926	542
75668	2
14030	1638
279766	386
140703	8
84035	354
407821	202
22433	3905
104479	723
76389	0
665181	71
64660	883
72046	595
76508	218
13169	738
56012	31
54125	112
11568	66
18972	370
17898	5
103988	2158
56418	1276
12323	5
100861932	0
209586	824
100042173	2
237636	2
52513	592
100861956	10
103694	983
18293	2871
52915	587
268373	5921
77605	552
19291	1116
246177	40
100861985	0
100041286	28
216527	397
192950	0
21379	941
100217467	6
22373	0
100041311	0
56089	2
626419	0
665343	0
432530	34
100041347	0
16006	1106
16009	948
100503529	0
319939	1133
171395	1
15574	163
194974	7
626870	31
22271	29
268379	0
319922	0
53604	0
432534	0
73862	0
22778	88
60530	10
13195	3190
73321	8
14783	176
12808	401
100503630	0
73307	0
432536	0
211739	0
20335	754
665689	130
13649	2301
319954	2
72735	0
319701	6
56193	156
380686	41
19058	773
66249	578
103784	227
57316	846
68145	97
100502821	0
17268	136
100503713	0
74059	0
635455	0
114716	154
66713	2780
19324	3202
216543	372
55963	268
58172	416
216549	801
216551	662
67245	448
245944	932
216558	7433
100316753	0
237694	0
17449	10033
216560	104
18423	0
216565	399
103765	35
53625	481
17846	637
22183	537
12464	1947
73873	30
100042875	28
103573	794
17847	738
268390	317
72246	0
67358	0
100134990	2
71675	293
72129	1131
74467	386
19696	51
216578	169
268391	0
14025	7
71316	0
100038617	0
71234	0
70626	6
67030	151
69922	85
654472	14
216613	0
72818	0
735308	0
387212	0
387213	0
216616	238
71701	547
104570	1074
216618	367
108686	73
67939	377
76784	647
78294	1690
73324	0
68585	2989
237711	27
216622	1
20742	1994
75087	0
75572	31
103554	2350
237716	0
66753	515
65257	117
68044	820
20856	3
69556	388
67579	389
67592	0
18197	1
100862121	0
104692	0
16199	0
78372	68
13650	147
268395	197
17168	303
100862145	0
15126	0
15122	56
544763	3
110257	1491
216635	0
268396	42
327900	73
69306	1
20868	201
103583	829
69351	0
14172	0
18148	2171
666646	42
27140	0
66011	2
216643	2
216644	0
70357	0
16533	0
16822	154
14233	0
94176	121
574403	0
70385	21
20564	3
723924	0
211347	1415
723824	0
237730	0
104458	714
211652	1225
100504297	0
23964	0
100502917	0
108645	610
15366	47
52653	574
12450	849
14406	0
14394	0
14399	0
14401	0
791397	0
319767	0
387164	0
30939	109
193116	650
69183	33
380694	1
16204	0
70802	449
66827	414
11548	2084
16160	0
79560	251
74315	514
13591	4
100504255	2
100009664	0
216705	1342
72290	114
66628	75
214105	0
11492	35
214112	0
76884	102
320116	0
16428	25
100503965	0
432552	0
66213	313
171285	8
210535	0
675689	0
407814	0
347708	0
237749	2
171284	2556
620678	21
171283	0
276891	260
24052	0
100504337	0
14694	2466
100216534	45
100216540	5
211007	643
94089	173
100861855	64
15944	1500
432555	22
620913	2
667214	4
21822	148
245240	0
18356	4
100039796	75
15953	782
258334	4
258877	0
258273	0
237754	52
22720	476
17308	1841
258463	3
258462	0
18307	0
258460	0
259068	0
259069	0
258459	0
258465	0
257888	0
258027	0
258464	0
404337	0
257971	0
258461	0
404336	0
14257	903
68662	4
104625	467
666899	535
14584	30
26420	1376
74563	0
59044	1885
723845	0
76795	1397
68067	192
18412	9803
103534	738
17001	10
103806	477
12330	8587
100049547	0
59013	1842
216724	431
216725	121
30944	32
214779	14
108072	0
237758	32
22678	118
27274	32
74408	0
19127	0
258912	0
258913	0
18351	0
18354	0
21408	102
619293	0
622699	0
193286	7
12750	750
237759	5
72947	185
15384	3582
52530	405
66089	364
212706	114
97775	187
66050	389
77371	1830
66397	1589
100861762	0
76901	276
52626	306
22210	1830
213084	11
19052	2349
100526467	7
211472	0
257871	17
276865	0
21402	3505
21414	83
399633	0
22333	3086
213673	3146
320027	0
790909	0
15525	2641
67966	68
93736	1719
259301	1434
22272	6090
14566	10
100038498	39
71774	1110
432561	2
237761	5
100503690	0
20362	112
319650	0
16568	146
16189	0
16163	0
19360	311
16191	0
16362	613
622459	0
20520	334
56517	2
30805	58
30794	23
18452	104
71056	0
12981	0
16187	0
216739	0
100503752	0
74847	0
216742	706
192786	400
72729	353
432562	0
75530	54
15254	2499
14778	92
57783	227
11749	2556
100503818	0
52570	10
14667	2527
215332	0
246049	0
100862205	0
74045	0
215335	1051
245827	0
100862216	0
20692	1005
11927	1607
27041	1026
100303747	0
14654	0
216749	0
14799	0
67726	643
216760	367
171212	351
71154	0
50724	430
15110	0
73158	2741
676527	47
667947	249
69125	1201
216766	259
216767	418
631323	176
16145	1734
54396	1803
73988	0
103836	138
319475	315
79566	437
70163	0
69864	0
624860	0
403200	0
18329	0
257932	0
100502887	0
258879	0
259148	0
258495	0
258198	0
258261	0
257892	0
100503950	0
78354	0
258373	0
216781	4
404346	0
216783	0
258493	0
258494	0
257931	0
258064	0
258531	0
257917	0
75429	2
258529	0
258065	0
258530	0
237769	75
69944	145
22698	20
192194	2
108660	1706
78303	2
382522	0
319162	94
56631	4
75694	10
94091	332
380698	0
100038596	0
216792	310
100862303	1
118454	11
14923	331
72203	19
67212	320
67862	96
11840	5527
22416	0
216795	15
216797	0
67826	1359
194952	231
237775	117
268417	426
74476	52
216799	34
257962	0
258421	0
257886	0
26936	1975
69320	3
194908	18
216805	757
100504104	6
26572	601
103850	224
100504121	0
192191	271
19416	4
18618	7306
19377	232
100504140	6
20787	4462
216810	646
74665	5
246782	468
66771	710
13495	660
17910	2
268420	1962
100504161	0
16897	206
14248	1098
237781	341
100628625	1
21975	165
237782	863
20425	4190
637900	0
216820	432
216821	423
24083	182
24082	44
26397	1452
16515	0
57916	4
216825	633
11670	0
11671	4650
100862356	0
380701	2
67473	2989
626150	0
22671	0
76293	46
23939	118
73216	0
27078	16
13855	234
71520	104
109342	0
69640	66
212627	287
29869	1701
56697	278
432572	28
100862391	0
11541	0
69747	145
72795	312
20185	1976
327942	107
73139	258
100503292	0
22187	2989
100503279	0
22368	55
100862405	0
69221	161
100217426	1
100217455	0
100217444	3
192976	11
216829	30
170740	16
192651	2
94092	4
213980	0
67510	619
66338	0
71062	2
18858	86
54710	1770
70383	264
66456	20
654805	0
15478	23
68626	616
216831	57
214384	0
327946	0
26398	768
791070	0
52712	99
237806	0
380702	0
100038666	0
193003	0
338369	266
66358	306
52892	248
17883	0
74184	0
17882	0
17879	0
17884	0
17885	0
100861600	0
544791	0
100861608	0
14457	66
19674	0
93896	2
544792	0
68460	0
216835	4
72804	0
71860	0
55943	260
100504320	0
100504352	2
18208	341
320207	32
104709	20
215723	0
276920	0
77579	411
83431	576
320040	1
19941	471
252868	0
442801	197
71998	59
57785	46
237823	224
100526545	0
68964	201
20877	35
71923	208
66910	20
100216530	0
22318	530
18626	305
100038433	1
84653	0
23801	0
11686	0
11688	0
14919	0
216846	171
245828	432
16499	20
80515	6
216848	1258
327951	153
78304	190
67020	74
216850	353
327954	19
13643	4
216853	141
22059	341
11932	2
20415	0
69215	219
23879	834
100316749	0
20670	0
24070	973
100316840	2
12514	282
13681	4354
80886	655
100503827	8
619441	0
69583	5
21944	96
20020	697
56293	4
75580	596
11443	12
14166	5
380705	0
74341	0
108803	2
74288	0
216856	71
69186	878
70310	135
83813	4
100503361	0
216858	57
216859	86
70419	1
216860	453
56310	324
276770	5942
53422	0
20528	2
53624	10
54351	373
67181	553
56486	568
100861682	0
78246	342
13543	115
100861689	0
11370	9556
723896	4
13385	27
11889	8641
11890	3092
216864	10
17312	14
216867	564
69309	112
12029	90
751537	0
387190	0
104457	329
52898	831
11684	27
11685	0
11687	12
75273	252
216869	312
66172	135
66102	165
574428	51
75604	0
327956	57
216871	1402
19175	2144
18806	187
50932	1378
11448	2
668433	4
14723	16
67863	1612
70510	877
18643	4238
13808	99
216873	586
216874	764
103844	333
16562	4877
193043	46
327957	29
54189	1337
100503922	2
19069	687
69723	261
12261	1400
216877	703
116891	2815
67139	501
103712	0
195046	1
637515	8
627984	0
619299	0
216881	9
73816	0
114230	0
109212	2
327958	4
74477	70
52700	759
67279	59
75304	2
237831	69
73366	0
327959	128
628100	0
21689	0
276829	11
71522	366
18432	923
216892	655
77577	0
100504005	0
67128	881
11736	866
192986	259
195018	765
53313	65
18436	13
55984	20
66874	338
16407	24
14841	20
94045	16
66048	1379
76281	140
83429	394
74637	1105
193034	8
246788	0
11484	174
380709	137
258925	15
258924	0
258923	0
258186	0
259026	0
259027	0
259024	0
258435	0
259025	0
193053	0
76390	0
259011	0
258344	0
258236	0
259008	0
259010	0
259009	0
259007	0
18321	0
258343	0
258705	0
259005	0
259006	0
327963	0
258701	0
258703	0
404316	0
258706	0
258181	0
18359	0
258702	0
258704	0
258153	0
380711	42
432582	6
74148	5677
18472	1926
67493	285
17428	99
97761	240
104662	243
100217469	10
27364	1073
103677	617
15248	100
387208	0
387150	0
246257	159
116905	188
237847	494
68275	545
100861772	0
319822	102
20317	10789
18816	19096
192652	845
100042498	612
387141	0
380712	1643
192159	4121
280408	405
380713	267
215113	372
100628624	0
18738	1290
19062	293
17913	1068
12928	1743
22627	3939
13447	0
380714	29
74230	0
76566	35
68299	582
116972	50
276919	139
13168	4
67201	1075
67390	167
18230	38
56322	242
109934	108
320522	0
237858	4
53334	847
12874	618
66601	0
104184	990
15567	9
237859	323
751519	0
319634	2
237860	435
216961	4
268445	68
70057	0
216963	236
216964	45
67477	674
216965	846
100861790	0
68564	1253
12957	0
360013	1910
791303	15
19193	5670
791423	0
20370	0
268448	508
100504178	0
70451	86
14252	956
387162	0
723870	0
57837	348
216971	335
22032	747
140859	117
68385	721
268449	2708
100529076	8
100216539	19
100529077	0
19376	95
216974	11
20926	933
20316	760
72503	3773
216976	8
100042648	6
54141	28
11676	320
276846	438
22248	141
15218	0
790911	0
20500	21
52466	1146
237868	11
22370	47004
18292	23
195040	219
67811	1734
21927	817
55978	650
69071	1670
18099	214
69109	194
66274	171
18126	6
16859	11997
16706	51
790910	0
78889	1639
791376	0
18015	441
104522	0
18377	0
216984	54
14017	33
319377	12
268451	81
790912	0
72218	0
387188	0
723853	6
100038730	54
216987	798
52615	677
54394	247
237877	69
68550	187
216991	450
71956	451
59040	680
246104	6
70591	395
22680	1670
69077	1182
12569	9
338367	300
103743	245
75622	0
11418	0
237880	0
71388	0
20296	7
20306	2
20292	0
20293	0
20307	2
20290	0
270893	39
791422	0
12467	16
66983	254
100503272	25
16882	536
67338	599
19364	312
78919	4
217011	70
217012	28
76392	0
327978	370
237886	51
276950	74
668706	0
237887	0
20556	84
100504448	2
20555	15
20558	12
20557	4
100043636	68
237890	0
613254	10
103729	10
100302731	0
103737	253
71770	1419
276952	0
237891	0
66330	1
118453	2
70439	1481
629303	0
20304	29
20308	1603
100504464	0
20305	232
20302	0
20303	2
100034251	123
14038	0
66107	5745
217026	380
21410	269
78394	319
217030	266
100504496	0
56405	14
217031	144
628813	102
107476	1564
56321	218
16869	0
78365	0
78471	0
217038	59
192970	386
74995	4
217039	1483
100504527	47
70325	98
66196	151
448850	101
12351	0
237898	614
73634	0
66884	323
654810	11
53892	138
192197	310
100316691	0
71489	4
100628627	0
78420	0
69909	2
21385	98
21387	0
629393	0
237911	83
70422	124
327987	789
76892	915
72508	661
56427	50
75909	2125
387140	0
100504632	101
217057	303
67300	4414
67487	806
319269	759
77864	515
66569	36
74133	281
270906	12
66140	26
723834	0
68729	348
320472	0
114714	23
83560	2
19842	0
19858	0
19860	0
19861	0
19859	0
100503535	0
18952	254
170749	986
327992	3
207742	449
68690	39
20922	423
387160	0
207777	6
17523	7
76113	0
380718	61
13861	12
258406	0
258408	0
258407	0
68097	4256
110809	1978
22344	424
70393	4
103841	55
64656	413
74297	0
76626	262
100628571	0
193280	15
11640	2366
73921	1
74617	1009
217066	0
72381	0
100504514	0
12812	59
217069	2016
56077	25
414094	0
217071	0
18121	0
214604	0
382543	0
18559	240
67888	4
67468	2701
217082	816
20913	86
69802	311
71943	369
73922	0
73470	0
72605	0
217109	334
103537	409
18103	3675
18102	304
100862001	0
70834	1919
22057	3154
278507	0
67684	974
71452	925
76408	5557
12291	7
217116	0
71889	0
104601	0
237926	159
264895	2542
12643	57
98238	2246
268465	10
94064	700
217119	506
432589	2
217122	3
544806	0
544807	0
544808	0
665174	0
432591	0
100039739	0
12842	264
20391	0
54388	0
217124	280
100504649	0
217125	38
18604	1704
16400	198
13393	0
13394	4
320453	0
93670	0
217127	536
215512	92
110172	1253
20747	2619
104079	0
18053	105
100862044	0
18673	1793
544809	2
432396	0
320616	2
268469	169
237928	29
66610	113
14710	60
73906	10
14422	0
140486	0
100526468	0
14607	0
27681	585
268470	1112
11951	2368
76815	0
237930	0
15408	0
432593	0
193022	0
387191	0
15417	2
15416	0
15415	10
15414	6
15413	13
723893	0
15412	37
15410	38
103889	32
15407	0
100038600	0
78473	5
69884	0
74479	175
12412	487
629750	3
18023	2972
56358	411
387170	0
80280	1518
100502635	0
217138	6
103711	2941
319371	14
78912	114
83395	2
217140	822
69297	20
107732	978
71240	48
57765	11
73174	220
16211	1910
100502647	0
19155	561
67036	483
217143	6
192157	275
58996	391
100141474	1
56013	22
69729	7
103551	45
246198	454
217149	485
22658	88
26446	1530
108083	396
67480	263
72215	2
65019	3597
100302498	1
16796	2531
68127	2
72973	7
72324	18
217151	10
12295	9
19921	4338
217154	2
72194	912
19014	679
69131	505
100628613	1
18013	0
19049	95
69338	0
59045	422
21393	0
18948	0
320655	64
13866	42
103742	664
14786	1188
100862101	1
22780	9
69376	10
66612	2318
192852	0
450219	0
76758	0
57911	0
100502779	3
22123	1981
12985	1
23989	403
21833	240
217166	362
74026	1073
100037262	6
192160	440
268480	26
68524	226
23834	20
19401	262
353155	0
21973	119
16010	26118
217169	17
12775	8
100862109	0
57376	472
268481	0
75706	0
70810	0
320864	0
16675	0
70843	0
16661	47
100504165	0
268482	0
66809	0
94179	153
237934	0
406221	0
66380	0
66708	0
69473	0
69664	0
629873	0
435273	0
75586	0
100041412	0
100041488	0
71453	0
100502803	0
665891	0
68673	0
76444	0
546511	0
100040248	0
68768	0
100040276	0
665992	0
665998	0
670464	0
670472	0
670482	0
69464	0
670496	0
100502865	0
435285	0
432600	0
100415785	0
16705	0
670533	0
70831	0
670550	0
432602	0
435286	0
100504183	0
77914	0
71888	0
16671	0
16672	0
16660	0
16670	0
53617	0
16673	0
16663	0
16665	0
16669	23
107656	0
16664	0
16666	0
16667	0
68239	0
20918	5167
14459	0
15114	37
16480	808
66180	17
14230	29
68106	139
66720	0
217194	48
104112	9694
74407	13
12799	417
56354	1009
100502925	14
71966	173
278304	4
80861	298
14534	375
75482	1
19345	2159
380728	0
15171	0
80860	389
20851	1576
20850	306
20848	2021
19285	323
11975	999
27419	735
15485	16
71743	3053
21428	696
19183	19
67998	2160
103733	640
103768	12
217198	277
12777	2
53321	59
14055	437
54409	105
28084	1125
69847	16
52469	669
68107	4
56208	1026
19192	1002
237940	90
11754	5
14377	22878
69684	477
73635	30
217201	132
100862158	0
19942	1833
70110	475
26949	506
100862149	0
11858	130
12189	43
17966	4145
217203	268
666331	0
66599	171
19848	0
80981	444
217207	411
18612	0
17285	8
73887	0
74499	0
72349	617
75437	0
13384	7
52685	314
50997	2
19064	0
217212	0
217214	1465
76547	209
268490	273
68401	114
15184	1036
217216	10
217217	4
72053	539
217218	639
21429	1235
20533	100
51799	324
68066	6201
14824	3248
217219	34
16399	97
237943	438
100040792	0
57265	2
77132	0
268491	0
52715	234
11488	397
14615	8
75689	0
20624	741
73293	4
66784	0
14580	5
70218	12
23829	0
69739	0
68087	448
100862190	95
18107	1176
72469	10
67131	1128
192231	1205
71059	53
57778	68
69441	0
328019	0
53859	65
100862195	0
544817	42
653030	8
353047	373
237954	0
380730	0
69444	0
104582	0
56494	1515
399609	50
22412	20
22415	0
18195	385
667631	0
11841	286
12921	0
237958	0
17762	67
100303739	0
76719	420
100862243	0
217232	505
17896	6
629959	7
16416	108
70894	0
52686	222
73431	65
24086	392
17534	50
632687	0
77097	132
13056	10
11421	8
192775	0
71833	1137
70207	544
26406	342
67803	469
72149	110
67163	2185
72047	831
56095	718
19184	1613
83796	1293
75870	2
100862279	0
14599	0
15985	60
110880	0
75573	0
15896	80
78943	939
100216537	108
21763	3105
18613	463
380732	8
50776	101
13207	8761
100526469	57
320162	132
66313	1204
16647	588
69066	50
207165	719
100503350	0
68979	356
100503362	0
71795	434
100503397	2
66997	1688
442842	0
78455	141
12299	0
54377	0
100503414	0
140723	0
18750	430
100862332	0
11818	47664
76380	0
100503430	0
12006	181
268498	0
19739	20
67927	2
100036768	16
14674	948
320509	0
13929	351
100503496	0
104681	193
74008	599
52639	255
19084	3230
208659	710
69324	0
73257	0
27404	2407
217258	4390
217262	149
76184	3206
100862355	0
217265	169
26399	109
16517	35
16518	20
629967	0
217294	0
20682	51
100038732	0
71203	0
72386	2
319871	0
69806	558
20606	0
16834	340
28081	407
276852	103
52670	109
56699	1112
237979	5
73536	0
319819	0
67671	1468
117160	1281
432611	0
286942	6
72014	0
217302	0
70355	1786
217303	126
217304	43
387565	2
217305	80
140497	126
629970	0
100043123	0
100043125	1
382551	14
217306	24
58222	8
246746	20
26941	2455
66176	568
320534	248
14813	6
14149	348
328035	419
237987	0
16470	5
69602	0
217310	58
237988	52
68572	564
71679	2338
70382	425
432613	0
100628623	0
217316	503
276905	81
50773	457
100503567	0
15374	272
170930	484
445007	392
260302	319
50529	1239
69674	915
67283	185
14784	992
100503586	31
100043184	12
71947	1007
140721	331
76265	174
217325	807
217328	29
100861625	6
170472	274
66528	9
68528	13
57230	319
100503650	3
192897	6
100038636	0
14635	917
100503677	0
15081	4
217331	272
70450	50
22378	1692
217333	84
338364	118
60441	1340
217335	244
11430	16836
69535	29
69681	1
14027	13
217337	1238
14428	3
53413	686
15223	5
217340	29
319370	231
217341	1
67763	1041
20698	6
217342	259
11298	0
217344	248
114886	189
100038570	0
66293	64
100216536	2
100216531	0
100216538	0
20446	37
634720	0
193217	0
20445	0
67622	61
107817	482
74319	154
20382	2686
69900	270
268510	0
76972	94
74136	343
53860	1887
78403	0
217351	335
217353	228
217356	69
77727	6
20973	1246
21877	373
71562	2238
11799	49
546519	0
71776	118
100503754	9
12702	87
100861684	0
74451	252
69926	9
791367	0
100503797	0
19157	1159
72344	357
21858	413
58251	0
100861706	0
19039	576
76025	633
56745	511
100126224	0
217364	182
52897	14
238011	0
12416	117
30951	70
12418	345
207592	494
207607	2
14387	1586
192170	790
170720	23
27029	151
268512	128
100316690	2
672511	1863
338371	198
18164	18
100503830	0
74370	977
319454	2
208092	161
100861714	0
108100	893
11302	82
723844	0
100526518	0
12009	101
78777	208
208501	322
72055	1999
100861721	0
76377	4
100042332	62
268515	196
100503912	10
100503938	0
11465	615
66838	1
238021	0
71885	120
217365	1567
208634	0
18588	10
66431	154
67291	212
70317	100
15239	827
56282	999
100861766	15
27376	3546
667716	466
14527	4803
192173	342
68701	0
100504013	0
18453	12665
192662	1691
21681	241
